id	value
#PRESIDENTTRUMP	7
#PRESIDENTTRUMP

#TRUMP	2
#PRESIDERATION
	1
#PRESSE	1
#PRISM	1
#PROFILESINSUSPICION	1
#PROTEST…	1
#PUBLICLANDS:	1
#PUTIN	3
#PUTINPUPPET	1
#PUTIN’S	2
#PUTIN…	4
#QUEBEC»	1
#QUOTES	1
#RACISM	2
#RACIST…	1
#RADICAL	1
#RAPISCRAP	1
#READING	1
#READTHESIGNS	1
#REAGAN?	1
#REALDONALDTRUMP	3
#REALESTATE	1
#REALITY:

1)	1
#REDACTED	1
#REDNATIONRISING	2
#REDNECK	1
#REFRESHING	5
#REMORSE	1
#RENEWABLEENERGY…	1
#REPEALANDREPLACE	1
#RESENTMENT	2
#RESIGN	1
#RESIGNNOW	1
#RESIST	69
#RESIST.

HTTPS://T.CO/EN9AUET6TH	1
#RESIST?	1
#RESISTANCE	35
#RESISTANCE…	3
#RESISTBOT	1
#RESISTINJUSTICE	1
#RESISTORS!	1
#RESIST…	1
#RESULTS.	1
#RETALIATE.T…	1
#RETWEETS	2
#REVOTE2017	1
#RE…	1
#RICH	1
#RIGGEDBUDGET	2
#RIGHT	1
#RIMAKHALAF	1
#RIP	1
#RRII
#TRUDEAU	1
#RSDOS621	2
#RT	11
#RT▶️	1
#RT🇺🇸	9
#RT👉	3
#RUSSIA	15
#RUSSIA

(DEEP	1
#RUSSIAGATE	78
#RUSSIAGATE…	1
#RUSSIAGAT…	1
#RUSSIAGA…	3
#RUSSIAN	4
#RUSS…	2
#R…	4
#S	6
#SALE	1
#SASSYTRUMP:	1
#SATURDAYMORNING	3
#SATURDAYMORNING
BERNIE,
U	7
#SATURDAYMORNING
GUESS	1
#SATURDAYMORNING
TRUMP	1
#SATURDAYMORNING!	1
#SATURDAYMORNING…	2
#SATURDAYMORNI…	2
#SAVEACA	1
#SAVEAMERICA🇱🇷	1
#SAVEFRANCE	1
#SAVETHEEPA…	1
#SA…	4
#SCAMS	1
#SCIENCE	1
#SCIENCEPOLICY	1
#SCROTUS	2
#SEARCHENGINEOPTIMIZING	1
#SECRET	1
#SECRETSERVICE.
	1
#SECUREOURBORDER	1
#SECURITY.	1
#SEEHOFER,	1
#SEEHOFER,DIE	1
#SEEHOFER,ES	1
#SEEYOUATTHEGRAMMYS⚡	1
#SEEYOUNEXTTUESDAY	1
#SENATORS	1
#SERÉNENSEPRIAN	3
#SESAMESTREET	1
#SESSIONS	8
#SESSIONSLIED	6
#SESSIONSRESIGN	6
#SHALOMSHABBAT	1
#SHAME	1
#SHAMEFUL	1
#SHAMELESS	1
#SHAMEONTRUMP	5
#SHARIA	1
#SHEWHOBORNETHEBA…	3
#SHIPISSINKING	1
#SHOES	1
#SHUTTFUP	1
#SICKTRUMP	3
#SILENCED.	2
#SJW-S…	1
#SJWLOGIC	3
#SKINNYBUDGET	1
#SKINNYBUDGET.	1
#SKYROCKETADS	2
#SMALLHANDS	1
#SMALLHANDSSMALLBRAIN	1
#SMARTNEWS	6
#SNOOPDOG	1
#SNOWDAY…	1
#SOCALLEDPRESIDENT	1
#SOCALLEDPRESIDENT…	1
#SOCIALISMISCANCER	1
#SOCIALMED	1
#SOROS	1
#SORRYANGELAMERKEL	2
#SOSAD,	1
#SOTRUE	1
#SOUTHERNWHITEHOUSE	1
#SPEAKFREELY	1
#SPICERFACTS	1
#SPMORRISSEY)	1
#SPOILEDRICHKID	1
#STANDUP	5
#STARTUPS	2
#STD	1
#STOPBANNONDYSTOPIA	1
#STOPFOODSTAMPFRAUD	1
#STOPGORSUCH	2
#STOPSOROS	1
#STPATRICKSDAY	5
#STPATRICKSDAY'S	1
#STPATRICKSDAY,	2
#STUPIDITY	1
#SUMS’	1
#SUPPORTTHEARTS	1
#SUPREMELYEXTREME	18
#SUSTAINABILITY	1
#SUSTAINABLE	1
#SWAMP	1
#SXSW	1
#SYRIA	3
#SZ	3
#TAGSFORLIKES	1
#TALKS	1
#TAOISEACH;	1
#TAPPER	2
#TAXES	7
#TAXES—TO	2
#TAXRETURNS	3
#TBRS	1
#TCCOT…	1
#TCOT	21
#TCOT…	1
#TEAMPUR	1
#TEAMTRUMP	3
#TECH	3
#TECNOLOGÍA	1
#TENNESSEE	1
#TERRORIST	1
#THANKSOBAMA	1
#THEBUFFOON	1
#THEMESSYTRUTH	1
#THERESISTANCE	107
#THERESISTANCE

TRUMP	2
#THERESISTANCE,	1
#THERESISTANCE.	1
#THERESISTANCE…	2
#THERESISTAN…	1
#THETRUMPEFFECT	1
#THEYHAVETOOMUCHINCOMMON	1
#THE…	1
#THINKFORYOURSELF	1
#THI…	2
#THRILLER	11
#TH…	1
#TILLERSON	2
#TINYHANDS	1
#TLOT	2
#TODAY	1
#TOMI	1
#TOUGHQUESTIONSREVEALTHETRUTH	1
#TOURISM	1
#TOURISME	1
#TP	1
#TP🇺🇸	1
#TP👈	1
#TRADEDEAL	1
#TRAILERTRASH	1
#TRAITOR	1
#TRAVELBAN	14
#TRAVELBAN.	1
#TRAVELBANS	1
#TREASON	1
#TREASON
HTTPS://T…	1
#TREASON…	1
#TREND?	4
#TRENDING	1
#TRUMP	418
#TRUMP

	1
#TRUMP

#GA06	5
#TRUMP
HTTPS://T.CO/KRQNNQ1VUT	1
#TRUMP!	2
#TRUMP&GANG'S	1
#TRUMP'S	50
#TRUMP,	4
#TRUMP.	4
#TRUMP2016	1
#TRUMP2020	1
#TRUMP45	1
#TRUMP:	34
#TRUMP?	4
#TRUMPBUDGET	1
#TRUMPBUDGET
HTTPS://T.CO/NPSPIWIFQG	1
#TRUMPBUDGETCUTS	1
#TRUMPBUDGET…	2
#TRUMPCARE	6
#TRUMPCARE
#EXCEPT24MILLIONPEOPLE
#CBO	1
#TRUMPCARE
-LOST	2
#TRUMPCARE,	1
#TRUMPCARE.
TRUMP:	3
#TRUMPCAREISWORSETHAN	6
#TRUMPCUTS	1
#TRUMPEFFECT	1
#TRUMPERY	1
#TRUMPGATE	1
#TRUMPIANS	1
#TRUMPISAFUCKER	1
#TRUMPLEAKS	5
#TRUMPLEAKS

YOU	1
#TRUMPLIE	1
#TRUMPLIES
HTTPS://T.CO/Z1WXJ3HEZ…	5
#TRUMPLIES…	1
#TRUMPMAKINGFAKENEWS	1
#TRUMPNATION	1
#TRUMPPRESIDENT	1
#TRUMPRUSSIA	151
#TRUMPRUSSIA.	2
#TRUMPRUSSIA…	6
#TRUMPRUSSI…	5
#TRUMPR…	3
#TRUMPSARMY🇺🇸	1
#TRUMPSGOTAPOINT	1
#TRUMPSLUMP	2
#TRUMPSTAXES…	1
#TRUMPSUPPORTERS	2
#TRUMPTAXES	1
#TRUMPTAXES…	1
#TRUMPTAXRETURNS	2
#TRUMPTHEIDIOT	1
#TRUMPTOWER	1
#TRUMPTRAIN	12
#TRUMPTRAIN…	2
#TRUMPWALL	2
#TRUMPWINS4USA	1
#TRUMPWROTEOFF	1
#TRUMP—WHO	2
#TRUMP’S	1
#TRUMP…	7
#TRUM…	8
#TRUTH	2
#TRUTHMATTERS	1
#TRU…	3
#TRYANCARE	1
#TSHIRT…	1
#TURKEY!	2
#TURKEY.
#ERDOGAN	1
#TWITTER	2
#T…	9
#U	1
#UKGRIME	1
#UMWELT	3
#UNDERWOOD…	1
#UNEDUCATED	1
#UNFCCC	1
#UNHINGED	1
#UNITEBLUE	7
#UNITEBLUE,	1
#UNITED	1
#UNSTABLE…	1
#UPSET	1
#US	2
#USA	8
#USA":	1
#USA-TRIP	1
#USA🇺🇸HTTP…	1
#USNEWS	1
#USPOLI	1
#USPOLITICS	1
#UTPOL	2
#VA	1
#VACATION	1
#VALUES	1
#VANCOUVER,	1
#VAULT7	1
#VA‼️	1
#VENEZUELA	1
#VENEZUELA
HTTPS://T.CO/01SGNZTX0X	2
#VETERANS	12
#VIDEO	1
#VIDEOS	1
#VORTEIL	1
#VOTE2018..	1
#VOTETRUMP	1
#VOTETRUMP2016	1
#VO…	2
#VPINFL	2
#WAKEUPAMERICA	1
#WAKEUPMEDIA	1
#WALL	1
#WASTE	1
#WATER	1
#WATERS	1
#WATTERSWORLD	2
#WEEK:	1
#WEEKLYA…	2
#WELFAREFORTHEONEPERCENT	1
#WELLSFARGO	1
#WEOBJECT	3
#WESEEYOU	1
#WETHEPEOPLE	2
#WETHEPEOPLE
@CARMINEZOZZORA	1
#WETTBEWERBS	1
#WH	1
#WHATTHEHELLISGOINGON!
BUILD	1
#WHENPIGSFLY.
#TRUMP	1
#WHITEHOUSE	5
#WHITEHOUSE.	1
#WHITEPRIVILEGE	2
#WHTAFM	1
#WIKILEAKS	4
#WINNERISDJT	1
#WIRETAP	2
#WIRETAPPING	4
#WIRETAPPING
2)	1
#WOMEN	6
#WOMEN4TRUMP	1
#WOMENINPOWER	1
#WOMENINP…	1
#WOMENSHISTORYMONTH	1
#WOMENSMARCH…	1
#WORLDLEADER	2
#WREAKEDTHEGECK	1
#WRITERSLIFE	1
#WTF	3
#XRIM	1
#YCOT	1
#YELLEN	1
#YOUAREBETTERTHANYOURPRESIDENT	1
#YOURFIRED	1
#YOUTUBEISOVERPARTY	1
#Y…	4
#ZAKELIJK	1
#ZEIT	3
#ألمانيا	1
#…	12
#トランプ	1
#トランプ当選
#TRUMP	1
#💛TRUMP	1
$	27
$

TRUMP'S	3
$$	3
$$!	10
$$$	18
$$$$$MILLIONS	3
$$…	2
$.5	3
$0	10
$1	13
$1.065	1
$1.1	1
$1.5	2
$10	6
$100	38
$100+	1
$100M	5
$100MM
#TRUMPRUSSIA
HTTPS…	1
$100S	1
$10M,	1
$12	3
$128,500,000	1
$12K	4
$12M/YEAR.	9
$14.5B.	3
$148	7
$15.8	2
$150	1
$15M	2
$15M!	3
$16	6
$17+	2
$180K	1
$183	16
$185M	2
$193	1
$1MIL	1
$1…	6
$2.5B	18
$20	1
$200	1
$210	3
$220+	2
$248,347	2
$25	3
$250	2
$3	30
$30	1
$30,000,000/	1
$300	2
$300M	1
$33.7	1
$38	4
$39	1
$3M	1
$3M.

HTTPS://T.CO/FU4SH5XIIW	1
$3MILL/DAY	21
$400,000	1
$5	1
$50,000	1
$50M	4
$54	1
$56	1
$60,000/DAY	1
$600	2
$600,000	1
$60K	1
$700,…	1
$728	4
$85M	2
$9,000	1
$94K	2
$97	1
$98.4	2
$98.4M	2
$98M	1
$WAST	1
%	3
&	629
&#8220;GOOD	1
&#8220;WHAT	1
&,	1
&CLIMATE-CHANGE	1
&DOESN'T	3
&MORE	1
&…	3
'1984'	1
'30S	2
'33.	1
'A	2
'AESTHETICALLY	2
'AGGRESSIVE	5
'ALTERNATIVE	1
'AMARRADO'	1
'AMERICA	1
'ANTI-PROTECTIONIST,	2
'ANTI-PROTECTIONIST~FREE-TRADE	1
'ARRANT	8
'ART	1
'AT	1
'BIG-TIME	1
'BULL-S****ERS'	1
'BULL-S**T'	1
'COINCIDENTALL…	2
'COOL-HEADED'	1
'COUNTERING	1
'CRAZY'	2
'DATING'	1
'DEEP	4
'DEVASTATING'	6
'DEVASTATING':	1
'DIE	1
'DONALD	1
'DRAIN	1
'DROPS	1
'EM	4
'EM,	6
'EMBARRASSMENT'	1
'EMBARRASSMENT':	1
'FAIR	2
'FAKE	2
'FAPPENING'	1
'FASCISTS'	1
'FEEL	3
'FEMINISTS'	1
'FIERCELY	3
'FLAKES'	1
'FORCES	2
'FUCK	1
'GAMERS'	1
'GATE'.	1
'GERMANY	1
'GET	2
'GOVERNMENT	1
'GREAT	1
'GREAT'	1
'HARD	5
'HAVE	3
'HERO…	1
'I	10
'ILLEGAL	3
'ILLEGITIMATE	3
'ILLEGITIMATE'	2
'ILLEGITIMATE':	14
'INCIDENTAL	4
'INTENSIFICATION'	1
'INTERVIEW'	4
'INVENTOR'…	1
'IRISH	6
'IRS	1
'ISOLATIONIST'

WITHDRAWING	1
'IT	3
'JOE	1
'KAMU	1
'KILL	1
'KILL'	1
'KLUSTERFU**EN'	2
'LIED'	1
'LIKE	2
'LORD	1
'LOWLIFE'	1
'LOYAL	1
'LOYALTY'	1
'LYING	1
'MAJOR	21
'MAKE	5
'MAKING	1
'MIND-BOGGLING'	2
'MISTAKE'	1
'MORALLY	1
'MOST	8
'MUSLIM	2
'MUST	4
'NARCISSISTIC	1
'NEW	2
'NO-GO	4
'NONSENSE'	1
'ODD'	1
'ONLY	1
'ORDERING'	18
'PARIS	1
'PAUL	1
'PAY	2
'PHENOMENON	1
'PHYSICALLY	15
'POST-TRUTH',	1
'PRESIDENT	1
'PROVIDING	1
'PUSHING	1
'RAISING	1
'REAGAN'S	2
'RECKLESS'	1
'RIDICULOUS'	1
'RUNNING	2
'S	43
'SANCTUARY	3
'SENDS	1
'SHOOT	3
'SHOOTS'	2
'SHOWING	2
'SMALL	4
'SOCIETIES	1
'SWASTIKA	3
'THAT	1
'THAT'S	15
'THE	3
'THESE	1
'THIS	1
'THOSE	1
'TOO	1
'TRADER',	2
'TRAITOR'”

I	2
'TRUE	1
'TRUMP	3
'TRUMP'	1
'TRUMP’S	2
'UN	1
'UNIMAGINABLE'.	1
'UNPRECEDENTED'	1
'USES	9
'VAST	11
'VAST'	1
'VERY	3
'WE	3
'WHAT	4
'WHITEY	1
'WHITEY'	1
'WIRETAP'	2
'WIRETAPPING'	1
'WTF'	1
(	6
(!!!),	1
(#2	1
(#RUSSIAGATE)	18
(&	4
('IF	22
(+VIDEO)	3
(-IF	1
(.)	1
(1/2)	1
(1/3)	1
(5	2
(57%)	1
(95%	18
(@AJPLUS):

PRESIDENT	1
(@DONALDJTRUMPJR):

CHLOE	1
(@DONALDJTRUMPJR):

KAI	1
(@DONALDJTRUMPJR):

PARIS	1
(@DUMBASSGENIUS):

ANGELA	1
(@REALDONALDTRUMP)	1
(@YOUNGDEMS4TRUMP):

THE	1
(A	1
(ALA	1
(ALTHOUGH	1
(AND	7
(APOLOGIES	1
(APPROX.	1
(ASK	1
(AÇMA)	1
(BECAUSE	2
(BEEP)	2
(CAN'T	1
(CEILING)	2
(CHILDREN,	1
(CIA?)	1
(COUNTRY)	1
(DETAILS)	4
(EMPHASIS	1
(ENTSCHULDIGUNG	1
(ET)…	2
(EXCLUSIVE	1
(FC)	1
(FOR	5
(FRIEND	1
(FROM	1
(GAG!)	1
(GUESS,	2
(GUNS).MANY	1
(GUY	1
(H/T	2
(HER	1
(HIS	1
(IF	1
(ILLEGALS	2
(IRAQ	1
(IT'S	1
(JUDGE	1
(KIND	9
(KLAMATH	1
(LINK);	1
(MAINLY	1
(MANY	2
(MAY??)	1
(MOTIONS	1
(MSM),	1
(MY	3
(NGAMEZTORRES)	1
(NICKYTHEWEASEL)	1
(OR	4
(PHILLY	1
(POSSIBLY	1
(PRESIDENT)	2
(PRO-NATO/UN)	1
(R-AL)	1
(RT!)	7
(RUSSIAN	1
(SARCASTICALLY)	1
(SEE	2
(SICK).	1
(SICK?)	1
(SOHO,	1
(STILL)	4
(SUBSCRIPTION)	1
(THAT	2
(THE	8
(THEY	93
(THREAD	5
(THREAD)	20
(TILLERSON	1
(TO	9
(TOM	3
(TPP)	1
(TRUMP	2
(TRUMP)!	1
(TUAM)	1
(T…	1
(UK,	3
(VERY	1
(VIA	3
(VIDEO)	14
(VOTE	7
(W/LORI	1
(WHAT	1
(WORKING)	1
(…	1
(두	1
(👇WITH	1
)	4
*	2
**	1
*45	1
*45:
*57%	1
*AMERICA	1
*ANYTHING*	1
*DO*	1
*DONALD	1
*DRAMATICALLY	1
*DYING*	1
*FACE	1
*FOR	1
*HE*	1
*LAUGHS	1
*LOOKS	2
*MUMBLES*	1
*NO	9
*ONE*	1
*SARCASM*	1
*SIGH*	1
*SILENCE*
HTTPS://T.CO/RAHQFDML0J	1
*SINGLE*	1
*SMILES	4
*STEVE	2
*THEY*	1
*TRUMP	2
*US	1
+	18
+1	1
+1000000000

HTTPS://T.CO/ULATLTQJIQ	3
+TRUMP	31
+WILTON	1
+\-	2
,	9
,'YOU	1
,,,	1
,,,,,,	1
,BAD	1
,MEDIA	1
-	519
-'HE'S	6
--	55
--

OR	1
--->>	1
---COME	1
--IT'S	1
--PRESID…	1
-9000	1
->	8
-@REUTERS:	1
-DONALD	1
-ES	1
-IT’S	1
-RONALD	1
-SO	1
-THE	1
-TRUMP	1
-TRUMP!	1
-TU	3
-WHO	6
-WILLFULLY	6
-_-'	1
-…	5
.	101
.
GOOD	1
.
HILLARY	1
..	8
..
⤵🤔	1
..#IMPEACHTRUMP	1
...	56
...
	1
...
ALTHOUGH	2
...
HTTPS://T.CO/EXGQRJRQYN	1
....	4
.....	1
.......	1
............	1
......JUST	1
......WHY	1
....A	1
....AND	1
....HE	1
...AND	1
...AS	1
...BECAUSE	1
...FOR	1
...IN	19
...LITERALLY	1
...LORD	1
...MAKE	1
...NICE…	1
...SHITTY.......	1
...THEN	1
...THEY	1
...THIS	1
...VERY	1
...WE	1
..@CBSNEWS	1
..WHAT	1
.@ANNCOULTER	1
.@BARACKOBAMA-THANK	3
.@BARRYHIRSTIUS	1
.@BERNIESANDERS	1
.@CHRISLHAYES	1
.@CONCERNEDHIGH	1
.@COSTAREPORTS	3
.@CSDICKEY	6
.@DBONGINO	1
.@DHSGOV	1
.@FAREEDZAKARIA	1
.@FLOTUS	1
.@FOXNEWS	1
.@FUNDER	2
.@GOVHOWARDDEAN	1
.@HILLARYCLINTON	2
.@ICEGOV	1
.@INDIATODAY	2
.@ITIZBIZ	1
.@IVANKATRUMP	12
.@IVOHDAALDER	2
.@JANET444	2
.@JORDANPEELE'S	1
.@JOYANNREID-WE	2
.@JRUBINBLOGGER	6
.@JUDGEJEANINE:	1
.@JUDICIALWATCH	1
.@JUSSIESMOLLETT	8
.@KOKOMOTRIBUNE	1
.@KURTEICHENWALD	4
.@LARRYHOGAN	1
.@LAUGHPURGATORY:	1
.@LISACHARLANZA	1
.@LISAMARIEBOOTHE:	6
.@LIZFANORAJONES	1
.@LOUISEMENSCH	1
.@LSARSOUR	1
.@MACYS	1
.@MCDONALDSCORP	1
.@MELVINHAYDEN	1
.@PETESESSIONS,	1
.@PHILNELSON	1
.@POLITICO	1
.@POTUS	10
.@RALPHNADER,	1
.@REALALEXJONES:SELLOUT	1
.@REALDONALDTRUMP	11
.@REALDONALDTRUMP'S	6
.@REPJOHNFASO	1
.@RICHARDGRENELL:	1
.@SCOTUS	1
.@SENFEINSTEIN	1
.@SENSCHUMER:	1
.@SETHABRAMSON	7
.@SOL_SMILEZ	1
.@SPEAKERRYAN	6
.@TEDOFFENSIVE	3
.@THEAMIRALI	1
.@TMORRIS504	1
.@TOURE	1
.@USATODAY	1
.@VP	6
.@WHITEHOUSE	1
.@_MEALSONWHEELS	1
.@_MEALSONWHEELS:
IF	2
.BEFORE	2
.HTTPS://T.CO/MHWBNP16BI	1
.TEAM	1
.THEMRC:	1
.TUNE	2
.…	22
/	14
/1	1
/GREED	1
/POL/	1
/R/POLITICS	1
/R/THE_DONALD_DIS…	1
/R/WORLDNEWS	1
/…	1
0	4
0,	1
0...	1
05	1
0:	2
0BAMA	1
0⃣	2
1	44
1%	2
1%.

@NANCYPELOSI:	3
1)	10
1,	3
1,000	1
1,389	2
1-1/2	1
1-10	1
1-2	1
1.	25
1.5	1
1/	5
1/10TH	9
1/2	2
1/30,	1
10	65
10%.	1
10)	1
10-25	1
10-SEC	4
10.	3
10/	1
100	22
100%	5
100%.	2
1000	1
1000%
BE	1
1000'S…	2
1000SS	1
100?	1
100MIL	1
101	1
101:	1
10K	2
10MIN	1
10TH	112
10…	3
11	6
11-YEAR-OLD	2
111	8
114,583	1
11TH	2
12	2
122	2
12MILLION	1
13	2
13.5%	1
13.5%?
MAYBE	7
139	1
14	8
14.	2
14TH.	1
14YR	1
15	13
15%	28
15%?	1
15.	1
1500	1
15TH,	1
16	2
16.	3
164	1
1679	3
17	40
17TH	1
18	30
18,	6
18-30	1
18/18.	3
1837	1
18FT-30FT	3
18TH:	1
19	7
19%	1
1905	4
1930S	1
1933	2
1942,	1
1950'S	1
1950S	2
1952	1
1978	1
1980	1
1984	1
1984.	1
1987	2
1990'S	1
1995,	1
1D,	1
1MONTH	1
1ST	14
1ST!	1
1ST,	1
1º	1
1…	2
1⃣	2
2	90
2%	5
2%GDP	1
2)	9
2,000	7
2-4PM,	1
2-WORD	1
2.	15
2.0,	9
2.000	1
2.3	2
2.4	3
2.5	5
2.9	1
2/	2
20	13
20%	3
20,	2
20,000	1
20.	9
20/20.	1
200	1
200,000	1
2000,	2
2000,000	1
2001	2
2001.	1
2002)	1
2005	14
2005.	2
2006	8
2006.	1
2008	6
200…	1
2010	1
2011	11
2012,	1
2014	1
2014.	2
2014.
HOW	7
2016	12
2016-17,	2
2016.	3
2016:	13
2016:…	1
2017	3
2017,	5
2017.	1
2017:	13
2017 .	1
2018	11
2018.	1
2018.THAT	1
2018…	1
2020	21
2020,	30
2020.	2
2020?	1
2028?	1
202…	1
20TH?	2
21	46
21ST	5
22%	13
22.	4
23-YEAR-OLD	1
23.	1
23??	1
24	4
24/7	3
24/7.	1
240	1
2400	2
247	7
248	3
25	1
25%	2
25/	1
250	2
26.	1
260	1
27TH	1
28	1
28%	7
28+	7
28.	1
29	3
29%?	1
2:	1
2BPRE$	1
2DESTROY	1
2MUCH	1
2ND	18
2ND,	1
2OUR	1
2PUNISH	2
2REPLACE	1
2WAR-	1
2WK	1
3	28
3
TRUMP:	2
3%	1
3)	2
3)…	4
3,	1
3,084	24
3,300,000),	1
3-15-2017.	13
3-16-17	1
3-5	3
3.	5
3.3%	1
3.69A	1
3.93	1
3/17/117	1
3/17/17	1
3/18/17	1
3/19,	1
3/4	1
3/9/17.	1
30	5
30%	1
30+	1
30,000	2
30-FEET	2
30-FOOT	15
30-FOOT-HIGH	24
30-FOOT-HIGH,	1
30.	3
300,000	2
30FT	1
31%.	1
31%.

MEANWHILE	1
31,	16
33%	6
33,000	1
340,000	17
36M	2
37.	1
3:	2
3:00	2
3D	1
3M	1
3NOVICES:DONATIONS	1
3NOVICES:TRUMP	2
3RD	17
3S	1
4	80
4)	1
4,	1
4-6:	1
4.	8
4.5	6
4/	1
4/27.	1
4/27/16	7
4/N	14
40	1
40%	36
400	4
401DYS.TRUMP	1
401K	1
401K'S,	2
42	28
42-YEAR-OLD	2
44	1
45	21
45,	1
45,BUT	1
45-	1
45-ROOM	2
46%	25
46.1%	24
4620	1
49%	1
4ATMOSPHERE	1
4RESIGNATION	1
4RUSSIANS,	3
4TH	8
4TH.	1
5	46
5)	2
5,967	1
5-YEAR-OLD	4
5.	21
5/	5
50	25
50,000	2
500	2
500,000	1
500-POUND	2
500❤️	1
50K	18
50TH	4
52	1
52%	1
52%

(POLITICO	28
53	3
53%	1
532	3
54%	4
55%	1
56	1
57	21
57%	1
57.	24
58	1
58:	1
59%
FEBRUARY	11
5:ONE	1
5TH	4
6	38
6)	1
6.	3
6/	1
60	3
60+	1
60+B.	1
600	1
60K	17
62	8
63	6
63%	2
63M	1
65	1
66%	4
66M	1
67%	4
68	2
6:53AM	6
6FT	3
6M	1
6MTHS	1
6TH	5
6TH,	1
6º	1
7	14
7-8	2
7.	11
7/	1
70	1
70%	1
70YR	1
70YRS	1
72%	1
75%	1
7:30	5
7TH	8
8	34
8.	4
8/	1
80	1
80,000	3
800	2
80S	1
81	1
81%.	1
82%	5
83	1
84-PAGE	1
85%	5
871
ARREST	1
888	2
8:45E/5:45P	1
8M	1
8TH,	1
9	1
9%	1
9.	8
9.5X	5
9/	1
9/11	2
90	6
90-DAYS	1
90.3	1
90023	1
90X	1
90…	2
911	1
911,	5
94%	3
95%	1
956,733MI	1
98%	1
999	2
9TH	9
:	122
:(	4
:)	6
::	1
:D

"@ASHLEYFEINBERG:	1
: PRESIDENT	7
:…	4
;	1
;)	2
<-	2
<70.	1
<BEG.>	1
<THREAD>	1
=	20
===>	2
==>	1
=>	6
=ÉTATS	1
>	11
>

HTTPS://T.CO/JT52STX0SD	1
>>	2
>>>	1
>PLACES	1
>WILLFUL	1
?	19
?....YEEAHNO!	1
??	1
??

-	1
???	3
@	33
@100CONCERNED…	1
@100PERCFEDUP:	2
@12ALANM:	1
@12NEWS:	2
@13CHANGITAAA:	1
@16_OUR_MOVEMENT	1
@16_OUR_MOVEMENT:	2
@1776REALNEWS:	1
@18DMEDIA:	1
@1942BS:	8
@1BIGRANCH:	1
@1BUTTERFLYWILD:	2
@1DNOTICIA:	1
@1PHATDADDYO	1
@1_SOCALGIRL1	1
@2000RISEN	1
@2020FIGHT	2
@2020FIGHT:	10
@2020PLEASEHURRY:	1
@20COMMITTEE	13
@20COMMITTEE:	145
@20MINUTES:	1
@24HORASTVN:	1
@2B_PAINFREE:	1
@2DOPEBOYZ:	1
@2OFAKINDDALLAS:	1
@2SPLIBB	1
@3LECTRIC5HEEP	11
@3LECTRIC5HEEP:	17
@3RD_NRG	1
@3XANDREW:	1
@40GOINGON28:	1
@415HOLGATE:	1
@415NATIVE4LIFE	1
@419SOS	1
@4EVERNEVERTRUMP:	7
@4STAUNTON:	1
@4TAXFAIRNESS:	1
@4TRUMPNEW:	1
@5196923980:	2
@5THCIRCAPPEALS:	5
@602ERIK:	2
@67DONNALYNN:	1
@6LURK6MOAR6:	2
@A2JESS:	1
@A35362:	1
@AAKASHS98579231	1
@ABBYMARTIN:	2
@ABBYOMARTIN	1
@ABBY_SANCHES:	1
@ABC	5
@ABC:	5
@ABCMUNDIAL	4
@ABCMUNDIAL:	4
@ABCNEWS	2
@ABCPOLITICS	2
@ABCPOLITICS:	1
@ABCTWEET100:	3
@ABDULLAHCIFTCIB:	5
@ABHDOLL:	1
@ABHISHEKPRTP:	1
@ABLINKEN:	1
@ABOVETOPSECRET:	1
@ABSCONDEDMINDS	1
@ABWRIGHT824:	1
@AC360	1
@ACAMPOVERDI	1
@ACLU	2
@ACLU:	32
@ACTIONTIME:	4
@ACTIVIST360	1
@ACTIVIST360:	32
@ACTUALEPAFACTS:	16
@ACTUALFLATTICUS:	1
@ACTUALIDADRT:	13
@ACUTE_TWEETMENT:	1
@ADAMBLICKSTEIN:	1
@ADAMJOHNSONNYC:	2
@ADAMPARKHOMENKO	1
@ADAMSESSLER:	1
@ADAMSFLAFAN:	2
@ADAMSHAWNY	1
@ADAMTODBROWN:	1
@ADIA66:	1
@ADIC33:	2
@ADNAUSEUMPERSE:	2
@ADUANEBROWN:	12
@AEDAW9I	1
@AERGARY	1
@AFENTRISS	2
@AFPFR:	1
@AFROSIDIAC:	1
@AFTER_WORDS	1
@AGBO10:	1
@AGRAYBEE:	2
@AGSCHNEIDERMAN!	1
@AGUAYOCLAY:	1
@AHABGYDF	1
@AHARBO:	2
@AHD20422566:	1
@AHSNEWSFRANCE:	1
@AIIAMERICANGIR:	1
@AIIAMERICANGIRI:	4
@AIRCAV1968	1
@AIRELLA013	1
@AJENTLESON:	3
@AJJOLLEY:	2
@AJPLUS	2
@AJPLUS:	12
@AKDAZED:	1
@AKHDRE_:	8
@AKIPERITZ:	1
@AKRNHSNC:	2
@AKSHXY_:	1
@ALANASHTON10	1
@ALANPONCE_29	1
@ALANTONELSON:	2
@ALBERTBROOKS:	1
@ALBERTHUR2:	1
@ALBERTOLAGE:	2
@ALBRECHTSONLEXI	1
@ALEX3NGLISH:	1
@ALEXISINNH	1
@ALEXLUCK9:	5
@ALEXMGEORGE	1
@ALEXZFINLEY	1
@ALEX__KATZ:	4
@ALFONSLOPEZTENA:	17
@ALHURRANEWS:	2
@ALICEDAWN	2
@ALICETE54:	1
@ALIFAITH55:	1
@ALINAWARNE:	1
@ALI_TMAK_STORE
.
HTTPS://T.CO/YV3UGVYA4R	1
@ALKEKJONES:	1
@ALLDAY_AJKING:	5
@ALLEN_CLIFTON:	1
